doc_id	Relation_Type	Identifier_1	Identifier_2	Novelty
36577753	Negative_Correlation	D005472	D009369	No
36577753	Negative_Correlation	D009369	8445	Novel
36577753	Negative_Correlation	D005472	D015179	No
36577753	Negative_Correlation	D015179	D005472	No
36577969	Positive_Correlation	D005283	D020250	Novel
36577969	Negative_Correlation	D005283	D010146	No
36578005	Negative_Correlation	D013806	D001249	No
36578067	Positive_Correlation	D003072	351	Novel
36578067	Association	D000544	351	No
36578067	Association	D000544	4137	No
36578067	Association	3562	4137	Novel
36578067	Association	D003072	351	Novel
36578067	Association	D003072	4137	No
36578067	Association	D003072	3562	Novel
36578067	Association	D000544	3562	Novel
36578067	Association	3562	351	Novel
36578067	Association	351	4137	Novel
36578343	Negative_Correlation	C540010	D005459	Novel
36578343	Negative_Correlation	C540010	D020156	Novel
36578343	Negative_Correlation	C540010	D002104	Novel
36578343	Positive_Correlation	C540010	D008274	Novel
36578343	Association	D002104	C030737	Novel
36578343	Association	C540010	D006861	No
36578343	Positive_Correlation	C540010	D002118	Novel
36578343	Association	D005459	C030737	Novel
36578343	Association	D002118	D011188	No
36578343	Positive_Correlation	C540010	D015032	Novel
36578343	Positive_Correlation	C540010	D007501	Novel
36578343	Positive_Correlation	C540010	D011188	Novel
36578343	Association	C540010	C030242	No
36578343	Cotreatment	D011188	D008274	No
36578343	Negative_Correlation	C540010	C011006	Novel
36578343	Negative_Correlation	C540010	D002241	Novel
36578343	Positive_Correlation	C540010	D010758	Novel
36578343	Negative_Correlation	C540010	D011392	Novel
36578343	Positive_Correlation	C540010	D009584	Novel
36578343	Negative_Correlation	C540010	D000040	Novel
36578389	Association	D008274	C033158	No
36578409	Association	D007249	16193	No
36578409	Association	11846	D007249	Novel
36578409	Association	D007249	16176	No
36578409	Association	16153	D007249	Novel
36578409	Positive_Correlation	D003471	D003711	No
36578409	Association	D003711	18126	Novel
36578409	Positive_Correlation	11846	18126	Novel
36578409	Negative_Correlation	11846	16153	Novel
36578443	Negative_Correlation	C021751	303413	Novel
36578443	Association	D015210	287362	Novel
36578443	Negative_Correlation	C021751	D006965	Novel
36578443	Negative_Correlation	C021751	114558	Novel
36578443	Negative_Correlation	C021751	D015210	Novel
36578443	Negative_Correlation	C021751	287362	Novel
36578443	Negative_Correlation	C021751	299606	Novel
36578447	Negative_Correlation	D000068180	C538175	Novel
36578549	Negative_Correlation	D000069287	D009369	No
36578549	Negative_Correlation	D005472	D015179	No
36578549	Negative_Correlation	D000069287	D015179	No
36578549	Negative_Correlation	D005472	D009369	No
36578549	Negative_Correlation	D015179	D005472	No
36578646	Association	D003324	6287	Novel
36578646	Positive_Correlation	6287	2875	Novel
36578646	Association	D003324	6288	No
36578646	Positive_Correlation	D007249	6287	Novel
36578646	Association	D050197	6287	No
36578712	Association	C535729	103	No
36578712	Positive_Correlation	C535729	p|SUB|G|1207_1213|X	Novel
36578712	Positive_Correlation	C535729	p|SUB|L|1053	Novel
36578712	Positive_Correlation	C535729	-1092|X	Novel
36578712	Positive_Correlation	C535729	c|INS|3358_3359|T	Novel
36578712	Positive_Correlation	C535729	c|INS|3820_3821|G	Novel
36578728	Positive_Correlation	D002784	D006938	No
36578728	Association	D006938	3949	No
36578728	Association	D002544	3949	Novel
36578782	Association	1258	8729	Novel
36578782	Association	1258	64083	Novel
36578782	Association	1258	51272	Novel
36578782	Association	1258	51150	Novel
36578782	Association	1258	9527	Novel
36578782	Association	1258	27032	Novel
36578782	Association	1258	55738	Novel
36578782	Association	1258	5067	Novel
36578782	Association	D002118	27032	No
36578782	Association	D002118	51150	No
36578886	Association	C529054	D014552	Novel
36578886	Association	D000068896	D001437	Novel
36578929	Association	79744	2177	Novel
36578929	Association	D009369	79744	Novel
36578929	Association	D002292	79744	No
36578929	Association	79744	925	Novel
36578929	Association	79744	920	Novel
36579027	Association	D006854	D001007	Novel
36579027	Positive_Correlation	D003866	3952	Novel
36579067	Association	D013458	D011085	Novel
36579067	Association	D009585	D011085	Novel
36579085	Association	D012254	D019698	No
36579085	Negative_Correlation	D019698	D012254	No
36579085	Cotreatment	D012254	C549273	No
36579085	Cotreatment	C585405	D012254	No
36579085	Cotreatment	D019438	D012254	No
36579085	Cotreatment	C588260	D012254	No
36579085	Cotreatment	C586094	D012254	No
36579085	Cotreatment	D012254	D000069474	No
36579089	Positive_Correlation	D014657	351	No
36579089	Association	D014657	351	No
36579101	Negative_Correlation	D000638	D014693	No
36579101	Positive_Correlation	D000638	D014202	Novel
36579101	Negative_Correlation	D000638	D017180	No
36579101	Negative_Correlation	D000077287	D014202	Novel
36579212	Positive_Correlation	D003042	D020521	No
36579266	Negative_Correlation	D006886	D008181	No
36579266	Negative_Correlation	D003520	D008181	No
36579266	Cotreatment	D006886	D003520	Novel
36579352	Association	D001749	1499	No
36579352	Negative_Correlation	D004317	D001749	No
36579352	Association	D001749	283131	Novel
36579352	Negative_Correlation	D004317	283131	Novel
36579352	Association	D004317	D001749	No
36579352	Association	283131	1499	Novel
36579352	Negative_Correlation	D004317	1499	No
36579404	Association	D007249	340061	No
36579404	Association	D009369	340061	No
36579404	Association	D009369	115004	No
36579404	Association	D007154	115004	No
36579404	Positive_Correlation	115004	340061	No
36579404	Association	D007154	340061	No
36579404	Association	D007249	115004	No
36579448	Association	D010758	4255	Novel
36579448	Association	D000077204	4255	Novel
36579448	Negative_Correlation	D000077204	D005910	No
36579448	Association	D005910	4255	No
36579519	Association	D009369	207	Novel
36579519	Negative_Correlation	C585539	3164	No
36579519	Association	D064726	5290	Novel
36579519	Association	D009369	5290	No
36579519	Association	207	2475	No
36579519	Association	5290	207	No
36579519	Association	D001943	5290	No
36579519	Negative_Correlation	C585539	5290	No
36579519	Negative_Correlation	C585539	D001943	No
36579595	Association	D007249	7124	Novel
36579595	Positive_Correlation	4790	7124	Novel
36579595	Association	D001172	920	Novel
36579595	Association	D001172	3575	Novel
36579595	Association	D007249	4790	Novel
36579595	Positive_Correlation	D019158	3586	Novel
36579595	Association	D001172	50943	Novel
36579595	Association	D007249	7124	No
36579595	Association	D007249	3586	Novel
36579595	Bind	4790	4790	No
36579595	Negative_Correlation	D019158	4790	Novel
36579595	Association	D001172	5788	Novel
36579595	Negative_Correlation	D019158	50943	Novel
36579595	Association	D001172	6614	Novel
36579595	Positive_Correlation	3559	5788	Novel
36579595	Positive_Correlation	3559	3586	Novel
36579595	Association	D001172	3559	Novel
36580321	Association	D003300	D007640	No
36580321	Negative_Correlation	D014807	D007640	Novel
36580321	Positive_Correlation	D014807	D003300	Novel
36580459	Negative_Correlation	C005466	D014376	No
36580459	Negative_Correlation	D009828	D014376	No
36581404	Positive_Correlation	D009765	D014280	Novel
36581404	Positive_Correlation	D005947	3630	No
36581404	Positive_Correlation	D005947	D008659	No
36581404	Association	D005947	D008659	No
36581404	Association	3630	D009765	No
36581404	Association	3630	D005947	No
36581404	Positive_Correlation	D014280	D009765	Novel
36581597	Association	D007249	1401	Novel
36581597	Association	1401	D007249	No
36581597	Cotreatment	D002437	D014640	No
36581799	Negative_Correlation	D000077144	D003327	No
36581799	Negative_Correlation	D000077144	1557	Novel
36581799	Negative_Correlation	D000077144	rs6809699	Novel
36581799	Association	D000077144	64805	Novel
36581811	Negative_Correlation	D000077212	D006327	Novel
36581871	Positive_Correlation	D012964	D006973	No
36581888	Association	D009369	6774	Novel
36581888	Positive_Correlation	D009369	50964	Novel
36581888	Bind	50964	6774	Novel
36581888	Negative_Correlation	C012008	D001943	Novel
36581888	Association	D001943	50964	Novel
36581888	Positive_Correlation	D009362	50964	Novel
36581888	Positive_Correlation	50964	7040	Novel
36581888	Association	50964	6774	Novel
36581888	Positive_Correlation	50964	3845	Novel
36581888	Association	D009362	6774	Novel
36581888	Association	3845	D009369	No
36581888	Association	D009369	3845	No
36581888	Negative_Correlation	D001847	50964	No
36581888	Negative_Correlation	C012008	D009362	Novel
36581895	Association	D002292	3038	Novel
36581895	Cotreatment	D000077157	D006923	No
36581895	Negative_Correlation	D000077157	C538445	Novel
36581895	Negative_Correlation	D000077157	D009369	No
36581895	Negative_Correlation	D006923	C538445	Novel
36581895	Negative_Correlation	D006923	3038	Novel
36581895	Negative_Correlation	D000077157	D002292	Novel
36581895	Negative_Correlation	D006820	D006923	Novel
36581895	Negative_Correlation	D006820	D000077157	Novel
36581895	Association	D006820	D009369	No
36581895	Positive_Correlation	D009362	3038	Novel
36581895	Negative_Correlation	D006923	D002292	Novel
36581895	Negative_Correlation	D000077157	3038	Novel
36581942	Association	D008175	240255	Novel
36581942	Negative_Correlation	C018258	11881	Novel
36581942	Association	D008171	11881	Novel
36581942	Association	D008175	11881	Novel
36581942	Association	D008175	66136	Novel
36581942	Association	D008171	66136	Novel
36581942	Negative_Correlation	D009369	66136	Novel
36581942	Negative_Correlation	D008175	11881	Novel
36581942	Negative_Correlation	D009369	11881	Novel
36581942	Positive_Correlation	D008171	11881	Novel
36581942	Positive_Correlation	11881	240255	Novel
36581942	Association	C005955	D008175	Novel
36581942	Association	11881	21961	Novel
36581942	Positive_Correlation	D008171	66136	Novel
36581942	Positive_Correlation	66136	240255	Novel
36581942	Association	C005955	11881	Novel
36581942	Association	C005955	66136	Novel
36581942	Association	66136	21961	Novel
36581942	Association	C005955	240255	No
36581942	Negative_Correlation	D008175	66136	Novel
36581942	Negative_Correlation	C018258	66136	Novel
36581942	Association	D008171	21961	Novel
36582193	Comparison	C000603944	D000068438	Novel
36582193	Positive_Correlation	C000603944	D001766	No
36582193	Negative_Correlation	C000603944	D005901	No
36582193	Negative_Correlation	D000068438	D005901	No
36582210	Association	D009410	13609	Novel
36582210	Positive_Correlation	D005947	D014947	Novel
36582210	Association	D005947	13609	Novel
36582210	Association	D005947	D003920	Novel
36582210	Association	D014947	13609	Novel
36582350	Association	C568283	72512	No
36582350	Association	D001327	72512	No
36582350	Association	D001172	72512	Novel
36582392	Negative_Correlation	C571269	D000086382	Novel
36582392	Association	C000357	59272	Novel
36582392	Association	C571269	59272	Novel
36582454	Association	C055328	3566	Novel
36582454	Association	C006552	3553	Novel
36582454	Association	C025473	596	Novel
36582454	Association	C006552	596	Novel
36582454	Negative_Correlation	C025473	D018805	Novel
36582454	Association	C025473	3553	Novel
36582454	Association	C025473	3566	Novel
36582454	Association	D018805	3553	Novel
36582454	Negative_Correlation	C055328	D018805	Novel
36582454	Negative_Correlation	C006552	D018805	Novel
36582454	Negative_Correlation	C055305	D018805	Novel
36582454	Association	C055328	596	Novel
36582454	Association	C055305	3566	Novel
36582454	Association	C055328	240	Novel
36582454	Association	D018805	3566	Novel
36582454	Association	C006552	3566	Novel
36582454	Association	C055305	3553	Novel
36582454	Association	D018805	240	Novel
36582454	Association	C055305	240	Novel
36582454	Association	D018805	596	Novel
36582454	Association	C055328	3553	Novel
36582454	Association	C055305	596	Novel
36582454	Association	C025473	240	Novel
36582454	Association	C006552	240	Novel
36582489	Association	D012701	D001523	Novel
36582489	Association	D003345	D009461	Novel
36582489	Association	D012701	D009461	Novel
36582505	Association	103	100188847	Novel
36582505	Association	D019694	103	Novel
36582505	Association	D019308	103	Novel
36582505	Negative_Correlation	D065626	103	Novel
36582505	Association	D065626	103	Novel
36582505	Positive_Correlation	D019308	100188847	Novel
36582505	Positive_Correlation	103	406906	Novel
36582529	Positive_Correlation	C047331	21803	Novel
36582529	Negative_Correlation	C047331	D015179	No
36582529	Positive_Correlation	D001397	D015179	No
36582529	Positive_Correlation	D016264	D015179	No
36582541	Positive_Correlation	D008070	D017382	No
36582541	Positive_Correlation	D008070	366	Novel
36582541	Positive_Correlation	D008070	358	Novel
36582541	Negative_Correlation	D008627	1432	Novel
36582541	Association	D007249	4790	Novel
36582541	Association	D007249	3553	No
36582541	Positive_Correlation	D007249	D008070	No
36582541	Association	D007249	1432	No
36582541	Negative_Correlation	D008627	4790	Novel
36582541	Association	D007249	3553	Novel
36582541	Association	D008627	D007249	No
36582541	Negative_Correlation	D008627	D008070	Novel
36582541	Association	D007249	358	No
36582541	Bind	4790	4790	No
36582541	Association	D008070	D007249	No
36582541	Negative_Correlation	D008627	D017382	Novel
36582541	Association	3553	4790	No
36582541	Negative_Correlation	D008627	3553	Novel
36582649	Conversion	D012717	C114232	No
36582649	Association	C002602	D009822	No
36582649	Association	D008798	2224	No
36582649	Positive_Correlation	C018584	C114232	Novel
36582685	Association	D003110	3149	Novel
36582685	Positive_Correlation	D003110	rs2147578	Novel
36582685	Association	D015179	rs2147578	Novel
36582685	Association	7124	D009369	Novel
36582685	Association	D015179	3149	Novel
36582685	Association	D009369	rs2147578	Novel
36582685	Positive_Correlation	3149	920	Novel
36582685	Positive_Correlation	3149	925	Novel
36582708	Negative_Correlation	D015179	D005472	No
36582708	Positive_Correlation	D005472	D011136	No
36582708	Negative_Correlation	D005472	D015179	No
36582842	Association	D006862	D008697	Novel
36582870	Association	D018908	D011188	No
36582870	Negative_Correlation	D011188	D006947	Novel
36582963	Negative_Correlation	D014260	D001424	Novel
36582963	Negative_Correlation	D013752	D001424	Novel
36582963	Negative_Correlation	D014260	D013530	Novel
36582976	Cotreatment	D003606	D004317	Novel
36582976	Negative_Correlation	D004317	D009369	No
36583020	Positive_Correlation	D007592	rs761212094	Novel
36583020	Association	D010004	6578	Novel
36583020	Positive_Correlation	D010004	rs761212094	Novel
36583020	Negative_Correlation	D003078	D010146	Novel
36583020	Negative_Correlation	D000077613	D010004	Novel
36583020	Association	D003025	6578	Novel
36583020	Association	D007592	6578	Novel
36583021	Positive_Correlation	C535325	rs104894280	Novel
36583021	Positive_Correlation	C535325	c|INS|46_147|TG	Novel
36583021	Association	C535325	5805	No
36583021	Positive_Correlation	C535325	c|SUB|A|84_291|G	Novel
36583021	Positive_Correlation	C535325	c|SUB|C|379|T	Novel
36583021	Positive_Correlation	C535325	rs104894276	Novel
36583021	Positive_Correlation	C535325	c|SUB|A|164-36|G	Novel
36583021	Positive_Correlation	C535325	rs104894275	Novel
36583021	Association	C003402	5805	No
36583021	Association	D010661	5805	No
36583122	Association	C000628730	4852	No
36583122	Association	D001386	4852	Novel
36583122	Association	D000480	4852	Novel
36583136	Cotreatment	D000069283	D000069461	Novel
36583136	Positive_Correlation	D058186	D003404	No
36583136	Negative_Correlation	D000069283	D007674	Novel
36583136	Negative_Correlation	D000069283	D008258	No
36583136	Negative_Correlation	D000069461	D007674	Novel
36583136	Positive_Correlation	D003404	D007674	Novel
36583136	Positive_Correlation	D007674	D003404	No
36583218	Negative_Correlation	D014807	D009369	No
36583218	Negative_Correlation	D014807	D007251	No
36583218	Negative_Correlation	D014807	D007249	No
36583218	Negative_Correlation	D014807	D000086382	No
36583218	Negative_Correlation	D014807	D003715	No
36583309	Bind	853772	850620	No
36583367	Association	D005978	7019	Novel
36583367	Association	D004266	7019	Novel
36583845	Negative_Correlation	D003586	D015774	No
36583845	Negative_Correlation	C400401	D064420	Novel
36583845	Comparison	D000077562	C000588473	Novel
36584137	Association	D005770	16153	No
36584137	Association	D007249	19697	No
36584137	Association	D003092	18033	Novel
36584137	Association	18033	12443	Novel
36584137	Positive_Correlation	D000083023	17709	Novel
36584137	Positive_Correlation	18033	17709	Novel
36584137	Association	12387	12443	Novel
36584137	Positive_Correlation	D000083023	18033	Novel
36584137	Positive_Correlation	12387	17709	Novel
36584137	Positive_Correlation	D000083023	18126	Novel
36584137	Association	D003092	12387	Novel
36584137	Positive_Correlation	D003092	12387	Novel
36584137	Association	D007249	21803	No
36584137	Positive_Correlation	18033	18126	Novel
36584137	Association	D063646	18033	Novel
36584137	Association	16153	D009369	Novel
36584137	Association	12387	18126	Novel
36584137	Association	D007249	64292	No
36584137	Positive_Correlation	D000083023	12443	Novel
36584137	Association	D000083023	12387	Novel
36584137	Association	16153	D007249	Novel
36584137	Negative_Correlation	18033	D009369	No
36584137	Positive_Correlation	D000083023	12387	Novel
36584137	Association	D000083023	16153	No
36584137	Association	D000083023	12443	Novel
36584137	Association	D063646	12387	Novel
36584137	Association	D007249	18126	No
36584137	Association	D000083023	17709	Novel
36584137	Association	D007249	17709	No
36584137	Association	16153	18033	Novel
36584137	Association	D000083023	18126	Novel
36584419	Association	D005947	396145	No
36584488	Association	D009369	D019344	No
36584488	Association	207	2475	No
36584488	Association	D008224	6513	Novel
36584488	Positive_Correlation	6513	2475	Novel
36584488	Association	D009369	207	Novel
36584488	Association	D009369	6513	No
36584488	Positive_Correlation	6513	207	Novel
36584488	Association	D009369	2475	No
36585034	Association	D002096	3083	Novel
36585034	Association	D010182	2646	Novel
36585034	Association	D010182	6239	Novel
36585034	Association	D003920	6239	No
36585034	Association	D002096	164656	Novel
36585034	Association	D003920	6523	No
36585034	Association	D003920	843	No
36585034	Association	D010182	5990	Novel
36585034	Association	D003920	84327	No
36585034	Association	D003920	2646	No
36585034	Association	D010182	84327	Novel
36585034	Association	D003920	5990	Novel
36585034	Association	D003920	3083	No
36585034	Positive_Correlation	D010182	rs1175125123	Novel
36585034	Association	D010182	1602	Novel
36585034	Association	D003920	1602	No
36585034	Association	D002096	843	Novel
36585034	Association	D002096	6523	Novel
36585034	Association	D002096	4160	Novel
36585034	Association	D003920	164656	No
36585034	Association	D010182	6523	Novel
36585034	Association	D003920	4160	No
36585034	Association	D010182	c|SUB|A|932|T	Novel
36585114	Positive_Correlation	4308	207	Novel
36585114	Association	D008545	818	Novel
36585114	Negative_Correlation	C072105	D009369	Novel
36585114	Association	D009369	818	Novel
36585114	Association	D008545	4308	Novel
36585114	Association	818	207	Novel
36585114	Association	D009369	207	Novel
36585114	Negative_Correlation	C072105	818	No
36585114	Association	D009369	4308	Novel
36585114	Association	D008545	207	Novel
36585114	Negative_Correlation	C072105	4308	Novel
36585114	Positive_Correlation	D009369	4308	Novel
36585114	Negative_Correlation	C072105	D008545	Novel
36585114	Positive_Correlation	4308	818	Novel
36585626	Negative_Correlation	D000077150	D015179	No
36585626	Positive_Correlation	2081	1649	Novel
36585626	Negative_Correlation	D000077150	D009362	No
36585626	Positive_Correlation	D000077150	2081	Novel
36585626	Association	D000077150	89845	Novel
36585626	Positive_Correlation	D000077150	1649	Novel
36585626	Negative_Correlation	2081	89845	Novel
36585626	Association	D015179	89845	No
36585626	Association	D015179	2081	Novel
36585638	Association	1401	D007249	No
36585638	Association	D007249	1401	Novel
36585652	Association	D001943	2705	Novel
36585652	Association	3866	D009369	No
36585652	Association	2033	D009369	No
36585652	Positive_Correlation	960	2705	Novel
36585652	Association	D001943	84148	Novel
36585652	Positive_Correlation	960	9573	Novel
36585652	Positive_Correlation	100133941	2705	Novel
36585652	Association	2247	D009369	No
36585652	Association	D001943	650	Novel
36585710	Association	D016889	8405	No
36585710	Association	D009369	8405	Novel
36585710	Association	D063646	673	No
36585710	Association	D016889	673	Novel
36585710	Association	D063646	5594	Novel
36585710	Association	673	5594	Novel
36585710	Association	D063646	8405	Novel
36585710	Association	D011471	8405	Novel
36585710	Negative_Correlation	8405	5594	Novel
36585710	Association	D011471	673	Novel
36585710	Association	673	D009369	No
36585710	Association	5594	D009369	No
36585710	Negative_Correlation	D063646	8405	Novel
36585710	Association	D009369	673	Novel
36585710	Association	D009369	5594	Novel
36585738	Positive_Correlation	7077	4313	Novel
36585738	Association	D009362	21858	Novel
36585738	Association	70873	4323	Novel
36585738	Positive_Correlation	7077	4323	Novel
36585738	Association	D009362	70873	Novel
36585738	Association	70873	4313	Novel
36585738	Association	D009369	7077	No
36585738	Association	D010051	7077	Novel
36585738	Negative_Correlation	70873	21858	No
36585738	Negative_Correlation	7077	4323	Novel
36585738	Association	D009362	7077	Novel
36585738	Association	D010051	70873	Novel
36586003	Association	D002244	D003035	Novel
36586003	Association	D002244	D007501	Novel
36586003	Association	D007501	D011108	Novel
36586003	Association	D003035	D010100	Novel
36586003	Association	D007501	D010100	Novel
36586041	Association	C030782	D008336	Novel
36586041	Negative_Correlation	C030782	D008336	Novel
36592514	Negative_Correlation	C547816	D000077428	Novel
36592514	Negative_Correlation	C547816	D016399	Novel
36592514	Negative_Correlation	C547816	D064420	Novel
36592514	Negative_Correlation	C547816	D009369	Novel
36592514	Association	D009369	3458	Novel
36592514	Association	C547816	D016399	Novel
36592514	Positive_Correlation	C547816	3458	Novel
36592930	Bind	10459	4085	Novel
36592930	Bind	10459	5980	Novel
36592930	Bind	10459	51455	Novel
36592930	Bind	10459	855936	Novel
36592930	Association	10459	51455	Novel
36592930	Bind	854667	10459	Novel
36592930	Association	10459	5980	Novel
36593065	Negative_Correlation	D006418	D007249	Novel
36593065	Negative_Correlation	D008107	104231	Novel
36593065	Association	21939	51811	No
36593065	Association	D009369	21939	No
36593065	Association	D056486	21939	No
36593314	Association	D008070	D007249	No
36593314	Positive_Correlation	D007249	D008070	No
36593314	Positive_Correlation	D008070	D007249	No
36593314	Positive_Correlation	D008070	627	Novel
36593314	Negative_Correlation	27202	627	Novel
36593314	Association	D008070	27202	Novel
36593484	Negative_Correlation	D002762	D009765	Novel
36593484	Negative_Correlation	D002762	D050177	Novel
36593485	Positive_Correlation	D003072	24494	Novel
36593485	Association	D003072	24494	Novel
36593485	Association	D003072	81516	Novel
36593749	Association	D012844	207	No
36593749	Negative_Correlation	D011374	3553	Novel
36593749	Association	D007249	7124	Novel
36593749	Negative_Correlation	C085911	4313	Novel
36593749	Association	D007249	3553	No
36593749	Association	D007249	7124	No
36593749	Association	D007249	4313	No
36593749	Association	D011225	3586	Novel
36593749	Negative_Correlation	C085911	207	Novel
36593749	Positive_Correlation	D011374	4313	Novel
36593749	Positive_Correlation	D011374	3586	Novel
36593749	Association	D007249	3586	Novel
36593749	Positive_Correlation	D011374	5291	Novel
36593749	Association	D011225	4318	Novel
36593749	Negative_Correlation	D011374	D007249	Novel
36593749	Positive_Correlation	D011374	4318	Novel
36593749	Negative_Correlation	C085911	5291	No
36593749	Association	D011225	3565	Novel
36593749	Negative_Correlation	D011374	7124	Novel
36593749	Association	D007249	3596	No
36593749	Negative_Correlation	D011374	D050197	Novel
36593749	Association	D007249	3553	Novel
36593749	Negative_Correlation	D011374	D011225	Novel
36593749	Positive_Correlation	D011374	207	Novel
36593749	Negative_Correlation	D011374	D009336	Novel
36593749	Association	D011225	5291	Novel
36593749	Positive_Correlation	D011374	5111	Novel
36593749	Association	D011225	207	Novel
36593749	Positive_Correlation	D011374	3565	Novel
36593749	Positive_Correlation	D011374	3596	Novel
36593749	Positive_Correlation	D011374	595	Novel
36593749	Association	D011225	7124	Novel
36593749	Negative_Correlation	C085911	4318	Novel
36593749	Association	207	3553	No
36593749	Positive_Correlation	D011225	3565	Novel
36593749	Association	207	5111	No
36593749	Association	207	4313	No
36593749	Association	5291	4318	Novel
36593749	Association	5291	595	No
36593749	Association	207	595	No
36593749	Association	5291	4313	Novel
36593749	Association	5291	207	No
36593749	Association	207	4318	No
36593749	Positive_Correlation	D011225	3596	Novel
36593749	Positive_Correlation	D011225	3586	Novel
36593749	Association	5291	3553	Novel
36593749	Negative_Correlation	D011225	3553	Novel
36594060	Positive_Correlation	D001761	24835	Novel
36594060	Negative_Correlation	C013983	D001761	Novel
36594060	Positive_Correlation	C013983	24248	Novel
36594060	Positive_Correlation	D001761	287435	Novel
36594060	Negative_Correlation	C013983	D005355	Novel
36594060	Negative_Correlation	C013983	287435	Novel
36594060	Negative_Correlation	C013983	24835	Novel
36594060	Negative_Correlation	C013983	59086	Novel
36594060	Negative_Correlation	C013983	D007249	No
36594060	Positive_Correlation	D001761	D015104	Novel
36594060	Association	D011658	287435	Novel
36594060	Positive_Correlation	D001761	24498	Novel
36594060	Negative_Correlation	C013983	24498	Novel
36594060	Positive_Correlation	D001761	59086	Novel
36594060	Negative_Correlation	C013983	D006909	Novel
36594060	Negative_Correlation	C013983	D011658	Novel
36594060	Positive_Correlation	C013983	25325	Novel
36594060	Positive_Correlation	D011658	24498	Novel
36594060	Positive_Correlation	D001761	D011658	No
36594060	Negative_Correlation	C013983	D015104	Novel
36594086	Association	D009369	2932	No
36594086	Association	D009369	10397	Novel
36594086	Association	7040	2932	Novel
36594086	Association	D009362	7040	Novel
36594086	Association	D064726	10397	Novel
36594086	Positive_Correlation	7040	10397	Novel
36594086	Association	4790	D009369	No
36594086	Association	4790	D009369	Novel
36594086	Association	10397	2932	Novel
36594086	Association	D064726	7040	Novel
36594086	Bind	4790	4790	No
36594086	Association	D009369	7040	Novel
36594086	Association	7040	4790	Novel
36594192	Association	D002289	1956	No
36594192	Negative_Correlation	D010984	D002289	No
36594192	Association	D002289	7294	No
36594192	Association	1956	D002289	No
36594520	Positive_Correlation	D011729	D020294	Novel
36595671	Association	D009369	9575	Novel
36595671	Negative_Correlation	406	644914	Novel
36595671	Association	D063646	9575	Novel
36595671	Association	9575	7465	Novel
36595671	Association	D009369	644914	Novel
36595671	Association	D006528	644914	Novel
36595671	Association	D006528	7465	Novel
36595671	Association	D009369	406	Novel
36595671	Positive_Correlation	406	7465	Novel
36595671	Negative_Correlation	9575	644914	Novel
36595671	Association	9575	406	No
36595671	Association	D006528	406	Novel
36595671	Association	D006528	9575	Novel
36595671	Association	D009369	7465	Novel
36595751	Association	D007680	55553	Novel
36595751	Association	D007680	7305	Novel
36595751	Association	D002292	7305	Novel
36595751	Association	D006371	D002292	No
36595751	Negative_Correlation	D002292	55553	Novel
36595867	Association	D001847	54829	No
36595867	Association	D008171	54829	No
36595867	Association	D006331	54829	No
36595867	Association	D009369	54829	No
36595867	Association	D002318	54829	No
36595867	Association	D007627	54829	No
36595867	Association	D011658	54829	No
36596053	Association	D002819	3064	Novel
36596053	Association	D000690	3064	Novel
36596070	Negative_Correlation	D006495	D013927	Novel
36596070	Negative_Correlation	D006495	D041781	Novel
36596070	Negative_Correlation	D014859	D013927	Novel
36596070	Cotreatment	D006495	D014859	Novel
36596071	Positive_Correlation	D000799	5327	Novel
36596071	Negative_Correlation	D004656	D006973	No
36596795	Negative_Correlation	D002245	D002244	No
36596795	Positive_Correlation	D008697	D002245	Novel
36596813	Association	D002118	142680	No
36596813	Association	D010710	142680	No
36596813	Association	D053040	142680	Novel
36596813	Association	C562793	142680	No
36596813	Association	142680	C562793	Novel
36597041	Negative_Correlation	D003401	D000743	Novel
36597043	Association	D000255	D008881	No
36597085	Negative_Correlation	D010710	D029424	Novel
36597085	Negative_Correlation	D002118	D029424	Novel
36597085	Positive_Correlation	D029424	5741	Novel
36597085	Negative_Correlation	D029424	632	Novel
36597085	Association	D010758	D029424	Novel
36597095	Negative_Correlation	C027125	D010300	No
36597095	Association	D019636	22060	No
36597095	Negative_Correlation	C027125	D064420	Novel
36597095	Negative_Correlation	C027125	22060	Novel
36597095	Negative_Correlation	C027125	D002544	No
36597139	Association	D011471	836	No
36597139	Association	D011471	142	Novel
36597139	Association	142	836	Novel
36597439	Positive_Correlation	D000086382	1401	Novel
36597439	Positive_Correlation	D000086382	3569	Novel
36597439	Association	D007249	1401	Novel
36597439	Association	D007249	3569	No
36597439	Positive_Correlation	D000086382	2244	Novel
36597439	Association	D007249	3569	Novel
36597439	Association	1401	D007249	No
36597455	Negative_Correlation	D014640	D013203	No
36597455	Negative_Correlation	D008712	D013203	No
36598022	Negative_Correlation	D011014	16153	Novel
36598022	Negative_Correlation	D008171	16153	No
36598022	Association	16153	D007249	Novel
36598022	Association	D007249	3586	Novel
36598022	Association	D007249	16153	No
36598022	Negative_Correlation	D007249	16153	No
36598083	Association	3630	D009765	No
36598083	Association	3630	D005947	No
36598083	Association	D005947	D003920	Novel
36598083	Positive_Correlation	D005947	D008659	No
36598083	Association	D005947	2641	No
36598083	Association	D005947	3630	No
36598083	Association	D005947	D008659	No
36598552	Negative_Correlation	D000077143	D001943	No
36598552	Negative_Correlation	C080625	D001943	No
36598552	Negative_Correlation	D003520	D001943	No
36598647	Negative_Correlation	C000601773	D011565	No
